[57.78, 47.09]
[57.76, 47.09]
[57.75, 47.33]
[57.75, 46.86]
[57.74, 47.09]
[57.72, 47.33]
[57.74, 47.09]
[57.72, 47.09]
[57.72, 47.33]
[57.7, 47.09]
[57.69, 47.09]
[57.7, 47.09]
[57.67, 47.33]
[57.68, 47.56]
[57.64, 47.56]
[57.67, 47.33]
[57.64, 47.33]
[57.63, 47.33]
[57.62, 47.33]
[57.62, 47.33]
[57.61, 47.33]
[57.6, 47.33]
[57.58, 47.33]
[57.56, 47.33]
[57.56, 47.56]
[57.55, 47.8]
[57.55, 47.33]
[57.53, 47.56]
[57.53, 47.8]
[57.52, 47.8]
[57.49, 47.8]
[57.48, 47.8]
[57.49, 47.8]
[57.48, 47.56]
[57.46, 48.03]
[57.46, 48.03]
[57.44, 47.8]
[57.42, 47.8]
[57.43, 47.8]
[57.42, 48.03]
[57.39, 48.27]
[57.39, 47.8]
[57.4, 47.8]
[57.39, 47.8]
[57.38, 47.8]
[57.36, 47.8]
[57.33, 47.8]
[57.34, 47.8]
[57.32, 48.03]
[57.32, 47.8]
[57.31, 47.8]
[57.31, 48.03]
[57.29, 48.03]
[57.29, 48.03]
[57.27, 48.27]
[57.27, 48.27]
[57.27, 48.03]
[57.26, 48.03]
[57.26, 48.27]
[57.24, 48.27]
[57.24, 48.03]
[57.23, 48.27]
[57.2, 48.27]
[57.22, 48.03]
[57.2, 48.27]
[57.18, 48.03]
[57.17, 48.27]
[57.16, 48.5]
[57.17, 48.5]
[57.15, 48.27]
[57.16, 48.27]
[57.13, 48.5]
[57.14, 48.5]
[57.14, 48.27]
[57.11, 48.27]
[57.12, 48.27]
[57.09, 48.27]
[57.09, 48.5]
[57.07, 48.5]
[57.07, 48.5]
[57.03, 48.5]
[57.04, 48.27]
[57.01, 48.74]
[57.01, 48.74]
[57.01, 48.5]
[56.99, 48.5]
[56.98, 48.98]
[56.97, 48.5]
[56.95, 48.74]
[56.94, 48.74]
[56.96, 48.5]
[56.94, 48.74]
[56.92, 48.5]
[56.92, 48.74]
[56.89, 48.98]
[56.89, 48.74]
[56.88, 48.98]
[56.86, 48.98]
[56.85, 48.98]
[56.86, 48.74]
[56.84, 48.98]
[56.85, 48.98]
[56.83, 48.98]
[56.82, 48.74]
[56.83, 48.98]
[56.8, 48.98]
[56.8, 48.98]
[56.78, 48.98]
[56.77, 49.22]
[56.78, 48.98]
[56.75, 48.98]
[56.77, 48.98]
[56.75, 48.98]
[56.75, 49.22]
[56.72, 48.98]
[56.72, 48.98]
[56.7, 48.98]
[56.71, 48.98]
[56.7, 49.46]
[56.68, 49.22]
[56.68, 49.46]
[56.68, 49.46]
[56.69, 49.7]
[56.66, 49.46]
[56.65, 49.22]
[56.65, 49.46]
[56.64, 49.46]
[56.65, 49.46]
[56.62, 49.46]
[56.6, 49.46]
[56.59, 49.22]
[56.59, 49.22]
[56.59, 49.46]
[56.59, 49.46]
[56.56, 49.46]
[56.56, 49.46]
[56.56, 49.46]
[56.56, 49.7]
[56.53, 49.7]
[56.53, 49.46]
[56.53, 49.7]
[56.52, 49.7]
[56.5, 49.7]
[56.46, 49.46]
[56.46, 49.7]
[56.48, 49.7]
[56.46, 49.46]
[56.48, 49.7]
[56.46, 49.7]
[56.45, 49.7]
[56.46, 49.94]
[56.43, 49.7]
[56.44, 49.94]
[56.43, 49.7]
[56.4, 49.94]
[56.38, 49.7]
[56.4, 50.18]
[56.38, 49.7]
[56.38, 49.94]
[56.37, 49.7]
[56.37, 50.18]
[56.37, 49.94]
[56.34, 49.94]
[56.34, 49.7]
[56.35, 50.18]
[56.34, 49.94]
[56.33, 50.18]
[56.33, 49.7]
[56.29, 50.18]
[56.31, 50.18]
[56.27, 49.94]
[56.26, 50.18]
[56.26, 50.42]
[56.26, 50.18]
[56.26, 49.94]
[56.23, 50.18]
[56.24, 50.18]
[56.24, 50.42]
[56.22, 50.18]
[56.22, 50.18]
[56.21, 50.42]
[56.18, 50.18]
[56.2, 50.42]
[56.18, 50.18]
[56.18, 50.42]
[56.18, 50.18]
[56.15, 50.42]
[56.13, 50.42]
[56.12, 50.42]
[56.14, 50.42]
[56.13, 50.18]
[56.13, 50.9]
[56.13, 50.42]
[56.12, 50.42]
[56.09, 50.42]
[56.09, 50.66]
[56.1, 50.9]
[56.06, 50.66]
[56.07, 51.15]
[56.06, 51.15]
[56.05, 50.66]
[56.04, 50.66]
[56.03, 50.66]
[56.05, 50.42]
[56.01, 50.66]
[56.01, 50.9]
[56.01, 51.15]
[56.0, 50.9]
[55.98, 50.66]
[55.97, 50.9]
[55.97, 50.66]
[55.97, 50.9]
[55.96, 50.9]
[55.95, 51.15]
[55.95, 50.9]
[55.93, 50.9]
[55.91, 50.66]
[55.93, 51.39]
[55.92, 50.9]
[55.9, 50.9]
[55.91, 50.66]
[55.9, 50.9]
[55.89, 51.15]
[55.87, 50.9]
[55.86, 50.9]
[55.86, 50.9]
[55.85, 51.39]
[55.82, 51.64]
[55.83, 51.15]
[55.82, 50.9]
[55.83, 51.15]
[55.8, 51.15]
[55.81, 51.15]
[55.79, 51.15]
[55.78, 51.39]
[55.77, 51.15]
[55.76, 51.39]
[55.75, 51.88]
[55.76, 51.15]
[55.74, 51.39]
[55.74, 51.64]
[55.72, 51.39]
[55.71, 51.64]
[55.69, 51.39]
[55.71, 51.39]
[55.69, 51.39]
[55.69, 51.64]
[55.68, 51.64]
[55.69, 51.64]
[55.66, 51.64]
[55.64, 51.39]
[55.66, 51.15]
[55.64, 51.64]
[55.63, 51.64]
[55.63, 51.64]
[55.63, 51.64]
[55.63, 51.64]
[55.62, 51.64]
[55.61, 51.64]
[55.6, 51.64]
[55.6, 51.64]
[55.57, 51.88]
[55.59, 51.88]
[55.56, 51.64]
[55.53, 51.64]
[55.53, 51.64]
[55.52, 51.64]
[55.52, 51.88]
[55.51, 51.88]
[55.5, 51.64]
[55.52, 51.88]
[55.49, 51.64]
[55.48, 51.88]
[55.48, 52.13]
[55.47, 51.88]
[55.46, 51.88]
[55.44, 51.64]
[55.45, 52.13]
[55.46, 51.88]
[55.44, 52.13]
[55.42, 52.13]
[55.41, 51.88]
[55.41, 51.88]
[55.39, 51.88]
[55.39, 52.13]
[55.38, 52.38]
[55.37, 52.13]
[55.38, 52.13]
[55.36, 52.38]
[55.35, 52.13]
[55.34, 52.13]
[55.35, 52.13]
[55.34, 52.13]
[55.31, 52.13]
[55.31, 52.38]
[55.3, 52.38]
[55.31, 52.38]
[55.29, 52.13]
[55.29, 52.38]
[55.26, 52.38]
[55.26, 52.13]
[55.27, 52.38]
[55.26, 52.62]
[55.24, 52.38]
[55.23, 52.38]
[55.24, 52.38]
[55.23, 52.62]
[55.22, 52.38]
[55.2, 52.38]
[55.21, 52.62]
[55.2, 52.62]
[55.19, 52.62]
[55.2, 52.62]
[55.18, 52.62]
[55.18, 52.38]
[55.15, 52.62]
[55.16, 52.87]
[55.13, 52.62]
[55.15, 52.62]
[55.12, 52.62]
[55.12, 52.87]
[55.1, 52.87]
[55.1, 52.62]
[55.08, 52.38]
[55.09, 52.62]
[55.08, 52.62]
[55.08, 52.87]
[55.07, 52.62]
[55.06, 52.87]
[55.05, 52.62]
[55.04, 53.12]
[55.05, 53.12]
[55.02, 53.12]
[55.03, 53.12]
[55.03, 53.12]
[55.03, 53.12]
[55.0, 53.12]
[54.98, 53.12]
[54.98, 53.12]
[54.98, 53.12]
[54.96, 53.12]
[54.95, 53.12]
[54.95, 53.12]
[54.94, 53.12]
[54.96, 52.87]
[54.91, 52.87]
[54.91, 53.12]
[54.91, 53.12]
[54.91, 53.12]
[54.9, 53.12]
[54.89, 53.12]
[54.9, 53.12]
[54.89, 53.12]
[54.88, 53.37]
[54.87, 53.37]
[54.86, 53.12]
[54.83, 53.37]
[54.85, 53.37]
[54.83, 53.62]
[54.82, 53.62]
[54.83, 53.62]
[54.81, 53.37]
[54.81, 53.37]
[54.8, 53.62]
[54.8, 53.62]
[54.79, 53.37]
[54.81, 53.62]
[54.77, 53.87]
[54.77, 53.87]
[54.76, 53.62]
[54.75, 53.62]
[54.76, 53.87]
[54.75, 53.62]
[54.74, 53.62]
[54.72, 53.62]
[54.71, 53.87]
[54.72, 53.87]
[54.7, 53.62]
[54.7, 53.62]
[54.7, 53.62]
[54.67, 53.62]
[54.67, 53.87]
[54.66, 53.87]
[54.66, 54.13]
[54.66, 53.87]
[54.66, 53.87]
[54.63, 53.87]
[54.63, 53.87]
[54.6, 53.87]
[54.62, 53.87]
[54.61, 53.87]
[54.59, 54.13]
[54.59, 53.87]
[54.6, 53.87]
[54.58, 54.13]
[54.56, 54.38]
[54.57, 54.13]
[54.55, 54.13]
[54.53, 53.87]
[54.53, 53.87]
[54.55, 54.38]
[54.53, 54.13]
[54.52, 54.63]
[54.51, 54.38]
[54.51, 54.13]
[54.48, 54.13]
[54.48, 54.38]
[54.49, 54.13]
[54.48, 54.13]
[54.47, 54.38]
[54.45, 54.63]
[54.45, 54.63]
[54.43, 54.38]
[54.45, 54.63]
[54.43, 54.63]
[54.41, 54.38]
[54.42, 54.38]
[54.41, 54.38]
[54.38, 54.63]
[54.41, 54.63]
[54.38, 54.89]
[54.36, 54.38]
[54.34, 54.89]
[54.36, 54.63]
[54.37, 54.63]
[54.34, 54.63]
[54.34, 55.14]
[54.32, 54.63]
[54.32, 54.63]
[54.3, 54.63]
[54.3, 54.89]
[54.31, 54.63]
[54.29, 54.89]
[54.28, 54.89]
[54.3, 54.89]
[54.27, 54.63]
[54.28, 54.89]
[54.27, 54.89]
[54.26, 55.14]
[54.24, 55.14]
[54.23, 54.89]
[54.23, 55.14]
[54.22, 55.14]
[54.22, 54.89]
[54.2, 55.14]
[54.21, 54.89]
[54.21, 55.14]
[54.2, 54.89]
[54.21, 55.14]
[54.19, 55.14]
[54.17, 54.89]
[54.17, 55.14]
[54.17, 55.14]
[54.17, 55.14]
[54.16, 55.14]
[54.15, 55.4]
[54.08, 55.4]
[54.06, 55.4]
[54.03, 55.4]
[54.0, 55.4]
[53.99, 55.4]
[53.94, 55.4]
[53.94, 55.65]
[53.92, 55.4]
[53.91, 55.4]
[53.9, 55.4]
[53.85, 55.4]
[53.76, 55.65]
[53.62, 55.65]
[53.48, 55.65]
[53.28, 55.65]
[53.1, 55.4]
[52.88, 55.65]
[52.69, 55.65]
[52.49, 55.91]
[52.29, 55.91]
[52.1, 55.91]
[51.92, 55.91]
[51.71, 56.17]
[51.54, 55.91]
[51.36, 56.42]
[51.17, 56.17]
[50.97, 56.42]
[50.81, 56.42]
[50.66, 56.68]
[50.51, 56.68]
[50.34, 57.2]
[50.2, 57.2]
[50.05, 57.2]
[49.9, 56.94]
[49.76, 57.47]
[49.59, 57.47]
[49.43, 57.73]
[49.3, 57.73]
[49.16, 57.47]
[49.03, 57.73]
[48.88, 57.73]
[48.74, 58.25]
[48.59, 58.25]
[48.46, 57.99]
[48.31, 58.52]
[48.19, 58.52]
[48.05, 58.78]
[47.88, 59.05]
[47.78, 59.05]
[47.64, 59.32]
[47.51, 59.32]
[47.36, 59.58]
[47.24, 59.32]
[47.1, 59.58]
[46.98, 59.58]
[46.86, 59.85]
[46.73, 59.85]
[46.61, 60.12]
[46.47, 60.39]
[46.37, 60.66]
[46.22, 60.93]
[46.13, 60.93]
[46.01, 61.2]
[45.9, 60.93]
[45.79, 61.75]
[45.69, 61.2]
[45.57, 61.48]
[45.5, 61.75]
[45.39, 62.02]
[45.32, 61.75]
[45.26, 62.3]
[45.14, 62.02]
[45.05, 62.3]
[44.97, 62.57]
[44.87, 62.85]
[44.74, 62.57]
[44.65, 62.85]
[44.54, 63.13]
[44.45, 63.41]
[44.35, 63.41]
[44.27, 63.69]
[44.2, 63.69]
[44.14, 63.69]
[44.07, 63.97]
[44.0, 63.69]
[43.92, 64.53]
[43.86, 64.53]
[43.79, 64.25]
[43.76, 64.53]
[43.72, 64.81]
[43.67, 65.09]
[43.61, 64.81]
[43.53, 65.09]
[43.46, 65.38]
[43.39, 65.66]
[43.33, 65.66]
[43.26, 65.66]
[43.18, 65.95]
[43.11, 66.24]
[43.07, 66.24]
[42.98, 66.52]
[42.91, 66.52]
[42.82, 66.52]
[42.77, 66.81]
[42.69, 66.81]
[42.63, 67.1]
[42.54, 67.1]
[42.5, 67.68]
[42.43, 67.68]
[42.35, 67.68]
[42.3, 67.97]
[42.24, 67.97]
[42.17, 67.97]
[42.1, 68.27]
[42.04, 68.27]
[41.98, 67.97]
[41.92, 68.86]
[41.86, 68.86]
[41.83, 68.86]
[41.76, 69.45]
[41.72, 69.45]
[41.66, 69.45]
[41.62, 70.04]
[41.56, 69.74]
[41.52, 70.04]
[41.48, 70.04]
[41.42, 70.04]
[41.4, 70.34]
[41.32, 70.34]
[41.3, 71.24]
[41.25, 70.94]
[41.18, 70.94]
[41.14, 70.94]
[41.1, 71.55]
[41.04, 71.24]
[40.99, 71.24]
[40.96, 71.55]
[40.92, 71.85]
[40.89, 72.15]
[40.86, 72.15]
[40.82, 72.46]
[40.82, 72.77]
[40.77, 72.77]
[40.73, 72.77]
[40.69, 72.77]
[40.65, 73.38]
[40.6, 73.69]
[40.59, 73.38]
[40.54, 73.38]
[40.51, 74.31]
[40.45, 74.0]
[40.41, 74.31]
[40.4, 74.0]
[40.36, 74.62]
[40.31, 74.31]
[40.28, 74.62]
[40.25, 74.94]
[40.22, 74.94]
[40.18, 74.94]
[40.15, 75.25]
[40.11, 75.25]
[40.09, 75.88]
[40.11, 75.88]
[40.13, 76.2]
[40.16, 76.2]
[40.19, 76.52]
[40.21, 76.2]
[40.23, 76.84]
[40.23, 76.52]
[40.22, 76.84]
[40.21, 76.84]
[40.21, 77.16]
[40.21, 77.16]
[40.21, 77.16]
[40.21, 77.16]
[40.19, 77.16]
[40.22, 77.48]
[40.21, 77.48]
[40.22, 77.48]
[40.24, 77.48]
[40.26, 78.12]
[40.28, 78.12]
[40.3, 78.12]
[40.35, 77.8]
[40.35, 78.12]
[40.4, 78.45]
[40.44, 78.12]
[40.45, 78.12]
[40.48, 78.45]
[40.53, 78.45]
[40.54, 78.45]
[40.59, 78.77]
[40.63, 78.45]
[40.66, 78.77]
[40.67, 79.1]
[40.71, 79.1]
[40.74, 79.1]
[40.77, 78.77]
[40.81, 78.77]
[40.81, 79.1]
[40.85, 79.43]
[40.88, 79.1]
[40.91, 79.1]
[40.92, 79.1]
[40.97, 79.1]
[40.99, 80.08]
[41.02, 79.75]
[41.04, 79.75]
[41.07, 79.75]
[41.1, 79.75]
[41.12, 79.75]
[41.18, 79.43]
[41.18, 79.43]
[41.22, 79.43]
[41.24, 80.08]
[41.28, 80.08]
[41.3, 79.75]
[41.32, 80.08]
[41.34, 80.08]
[41.37, 79.75]
[41.4, 79.75]
[41.43, 80.08]
[41.44, 80.08]
[41.48, 80.08]
[41.49, 80.08]
[41.52, 80.08]
[41.56, 80.08]
[41.58, 80.08]
[41.6, 80.08]
[41.63, 80.08]
[41.67, 79.75]
[41.67, 80.41]
[41.71, 80.08]
[41.73, 80.41]
[41.75, 80.08]
[41.78, 80.08]
[41.81, 80.41]
[41.84, 80.74]
[41.86, 80.41]
[41.89, 80.74]
[41.92, 80.74]
[41.94, 80.74]
[41.96, 81.08]
[41.99, 80.41]
[42.02, 80.41]
[42.05, 80.74]
[42.05, 80.74]
[42.1, 81.08]
[42.11, 80.74]
[42.14, 80.74]
[42.17, 80.74]
[42.19, 81.08]
[42.22, 81.08]
[42.24, 80.74]
[42.25, 80.74]
[42.28, 80.74]
[42.3, 80.74]
[42.3, 81.08]
[42.28, 81.08]
[42.25, 80.74]
[42.24, 81.08]
[42.21, 81.08]
[42.16, 81.41]
[42.14, 81.41]
[42.1, 81.41]
[42.08, 81.08]
[42.03, 81.41]
[42.03, 81.08]
[42.02, 81.41]
[42.0, 81.08]
[41.96, 82.08]
[41.95, 81.74]
[41.96, 81.74]
[41.96, 82.08]
[41.98, 81.74]
[41.98, 81.41]
[41.99, 81.74]
[41.94, 81.74]
[41.9, 81.74]
[41.86, 81.74]
[41.84, 82.08]
[41.83, 82.08]
[41.79, 82.42]
[41.77, 81.74]
[41.75, 82.08]
[41.69, 82.75]
[41.64, 82.08]
[41.61, 82.42]
[41.55, 82.08]
[41.52, 82.75]
[41.48, 82.75]
[41.45, 82.75]
[41.41, 82.75]
[41.4, 82.75]
[41.37, 83.09]
[41.39, 83.09]
[41.36, 83.09]
[41.34, 83.43]
[41.29, 83.43]
[41.28, 83.43]
[41.26, 83.43]
[41.22, 83.77]
[41.24, 83.43]
[41.22, 83.77]
[41.2, 84.12]
[41.18, 84.12]
[41.15, 84.12]
[41.13, 83.77]
[41.07, 84.12]
[41.07, 84.12]
[41.04, 84.46]
[41.02, 84.46]
[40.96, 84.8]
[40.88, 84.8]
[40.83, 84.8]
[40.75, 85.84]
[40.7, 85.15]
[40.59, 85.15]
[40.54, 85.5]
[40.48, 85.5]
[40.39, 85.84]
[40.33, 85.5]
[40.26, 85.5]
[40.21, 85.84]
[40.18, 86.19]
[40.14, 86.19]
[40.12, 86.19]
[40.08, 86.19]
[40.0, 86.54]
[39.95, 86.54]
[39.89, 86.54]
[39.83, 86.54]
[39.76, 86.89]
[39.71, 87.6]
[39.62, 87.25]
[39.55, 87.6]
[39.48, 87.6]
[39.41, 87.96]
[39.35, 87.96]
[39.29, 87.96]
[39.23, 88.31]
[39.14, 87.96]
[39.1, 87.96]
[39.04, 88.31]
[38.97, 88.31]
[38.92, 88.67]
[38.83, 89.03]
[38.81, 89.03]
[38.7, 89.03]
[38.67, 89.39]
[38.61, 89.75]
[38.55, 89.75]
[38.5, 89.75]
[38.43, 90.11]
[38.38, 90.11]
[38.33, 90.47]
[38.26, 90.84]
[38.21, 90.11]
[38.16, 91.2]
[38.1, 91.2]
[38.07, 90.84]
[38.03, 90.84]
[37.96, 91.57]
[37.91, 91.57]
[37.88, 91.57]
[37.85, 91.57]
[37.8, 92.31]
[37.77, 92.31]
[37.77, 92.31]
[37.76, 92.31]
[37.73, 92.68]
[37.7, 93.05]
[37.69, 92.68]
[37.64, 92.68]
[37.6, 93.79]
[37.61, 93.05]
[37.61, 92.68]
[37.62, 93.42]
[37.61, 94.17]
[37.61, 93.05]
[37.62, 93.79]
[37.63, 93.79]
[37.64, 94.17]
[37.61, 94.17]
[37.59, 94.55]
[37.61, 94.55]
[37.58, 94.92]
[37.56, 94.55]
[37.54, 94.92]
[37.49, 94.92]
[37.49, 94.92]
[37.49, 95.68]
[37.48, 96.07]
[37.46, 94.92]
[37.44, 95.68]
[37.4, 96.45]
[37.4, 97.22]
[37.38, 96.45]
[37.37, 96.45]
[37.34, 96.07]
[37.34, 96.83]
[37.33, 96.45]
[37.34, 96.45]
[37.33, 96.83]
[37.33, 97.22]
[37.3, 96.83]
[37.32, 97.61]
[37.33, 96.83]
[37.34, 97.61]
[37.35, 97.61]
[37.34, 97.61]
[37.38, 97.61]
[37.4, 98.39]
[37.41, 98.0]
[37.42, 98.0]
[37.42, 98.0]
[37.43, 98.39]
[37.42, 98.39]
[37.41, 98.78]
[37.4, 99.17]
[37.35, 99.17]
[37.32, 99.17]
[37.31, 99.17]
[37.26, 99.17]
[37.23, 99.56]
[37.18, 99.17]
[37.16, 99.56]
[37.14, 99.96]
[37.08, 99.96]
[37.07, 99.56]
[37.05, 100.36]
[37.0, 100.75]
[36.98, 100.75]
[36.95, 100.75]
[36.91, 100.36]
[36.89, 100.75]
[36.88, 101.15]
[36.83, 101.15]
[36.81, 101.15]
[36.77, 101.56]
[36.76, 101.56]
[36.78, 101.56]
[36.78, 101.56]
[36.78, 101.56]
[36.78, 101.96]
[36.83, 102.36]
[36.85, 102.36]
[36.85, 102.36]
[36.87, 102.77]
[36.89, 103.17]
[36.9, 102.77]
[36.95, 102.77]
[36.97, 102.77]
[37.01, 102.77]
[37.02, 103.17]
[37.04, 102.77]
[37.07, 102.77]
[37.12, 103.58]
[37.12, 103.17]
[37.17, 103.17]
[37.17, 103.58]
[37.18, 103.17]
[37.22, 103.58]
[37.23, 103.58]
[37.29, 103.58]
[37.3, 103.58]
[37.33, 103.58]
[37.35, 103.58]
[37.37, 103.99]
[37.42, 103.99]
[37.44, 103.99]
[37.45, 103.99]
[37.49, 103.99]
[37.51, 103.99]
[37.54, 103.99]
[37.57, 103.99]
[37.59, 104.4]
[37.61, 104.4]
[37.65, 104.4]
[37.66, 104.4]
[37.71, 103.99]
